store_id,date,heure,transactions,chiffre_affaires
6,2023-07-07,00:00:00,0.0,0.0
6,2023-07-07,01:00:00,0.0,0.0
6,2023-07-07,02:00:00,0.0,0.0
941,2023-07-07,03:00:00,0.0,0.0
6,2023-07-07,04:00:00,0.0,0.0
6,2023-07-07,05:00:00,0.0,0.0
6,2023-07-07,06:00:00,0.0,0.0
6,2023-07-07,07:00:00,0.0,0.0
6,2023-07-07,08:00:00,0.0,0.0
6,2023-07-07,09:00:00,31.0,1861.92
6,2023-07-07,10:00:00,53.0,3488.8
6,2023-07-07,11:00:00,43.0,2876.09
6,2023-07-07,12:00:00,62.0,3818.26
6,2023-07-07,13:00:00,62.0,3848.97
6,2023-07-07,14:00:00,52.0,3145.2
6,2023-07-07,15:00:00,41.0,2664.61
6,2023-07-07,16:00:00,49.0,3385.77
6,2023-07-07,17:00:00,53.0,3510.72
6,2023-07-07,18:00:00,101.0,6643.58
6,2023-07-07,19:00:00,74.0,4991.49
6,2023-07-07,20:00:00,0.0,0.0
6,2023-07-07,21:00:00,0.0,0.0
6,2023-07-07,22:00:00,0.0,0.0
6,2023-07-07,23:00:00,0.0,0.0
7,2023-07-07,00:00:00,0.0,0.0
7,2023-07-07,01:00:00,0.0,0.0
7,2023-07-07,02:00:00,0.0,0.0
7,2023-07-07,03:00:00,0.0,0.0
7,2023-07-07,04:00:00,0.0,0.0
7,2023-07-07,05:00:00,0.0,0.0
7,2023-07-07,06:00:00,0.0,0.0
7,2023-07-07,07:00:00,0.0,0.0
7,2023-07-07,08:00:00,0.0,0.0
7,2023-07-07,09:00:00,42.0,2674.56
7,2023-07-07,10:00:00,49.0,3461.02
7,2023-07-07,11:00:00,92.0,5522.07
7,2023-07-07,12:00:00,81.0,5598.17
7,2023-07-07,13:00:00,84.0,4722.97
7,2023-07-07,14:00:00,77.0,5215.01
7,2023-07-07,15:00:00,81.0,5307.95
7,2023-07-07,16:00:00,60.0,3848.03
7,2023-07-07,17:00:00,154.0,10070.16
7,2023-07-07,18:00:00,79.0,4841.06
7,2023-07-07,19:00:00,101.0,6563.82
7,2023-07-07,20:00:00,0.0,0.0
7,2023-07-07,21:00:00,0.0,0.0
7,2023-07-07,22:00:00,0.0,0.0
7,2023-07-07,23:00:00,0.0,0.0
8,2023-07-07,00:00:00,0.0,0.0
8,2023-07-07,01:00:00,0.0,0.0
8,2023-07-07,02:00:00,0.0,0.0
8,2023-07-07,03:00:00,0.0,0.0
8,2023-07-07,04:00:00,0.0,0.0
8,2023-07-07,05:00:00,0.0,0.0
8,2023-07-07,06:00:00,0.0,0.0
8,2023-07-07,07:00:00,0.0,0.0
8,2023-07-07,08:00:00,0.0,0.0
8,2023-07-07,09:00:00,27.0,2024.13
8,2023-07-07,10:00:00,33.0,2129.27
8,2023-07-07,11:00:00,40.0,2575.2
8,2023-07-07,12:00:00,89.0,5810.62
8,2023-07-07,13:00:00,80.0,4613.33
8,2023-07-07,14:00:00,81.0,5476.96
8,2023-07-07,15:00:00,50.0,2993.62
8,2023-07-07,16:00:00,50.0,3255.83
8,2023-07-07,17:00:00,93.0,6159.2
8,2023-07-07,18:00:00,116.0,7999.62
8,2023-07-07,19:00:00,65.0,4706.49
8,2023-07-07,20:00:00,0.0,0.0
8,2023-07-07,21:00:00,0.0,0.0
8,2023-07-07,22:00:00,0.0,0.0
8,2023-07-07,23:00:00,0.0,0.0
9,2023-07-07,00:00:00,0.0,0.0
9,2023-07-07,01:00:00,0.0,0.0
9,2023-07-07,02:00:00,0.0,0.0
9,2023-07-07,03:00:00,0.0,0.0
9,2023-07-07,04:00:00,0.0,0.0
9,2023-07-07,05:00:00,0.0,0.0
9,2023-07-07,06:00:00,0.0,0.0
9,2023-07-07,07:00:00,0.0,0.0
9,2023-07-07,08:00:00,0.0,0.0
9,2023-07-07,09:00:00,38.0,2580.16
9,2023-07-07,10:00:00,51.0,3283.12
9,2023-07-07,11:00:00,48.0,3405.62
9,2023-07-07,12:00:00,61.0,4097.68
9,2023-07-07,13:00:00,92.0,5369.55
9,2023-07-07,14:00:00,42.0,2737.78
9,2023-07-07,15:00:00,91.0,5200.39
9,2023-07-07,16:00:00,84.0,5435.52
9,2023-07-07,17:00:00,130.0,8614.44
9,2023-07-07,18:00:00,104.0,6712.05
9,2023-07-07,1900,59.0,4077.82
9,2023-07-07,20:00:00,0.0,0.0
9,2023-07-07,21:00:00,0.0,0.0
9,2023-07-07,22:00:00,0.0,0.0
9,2023-07-07,23:00:00,0.0,0.0
10,2023-07-07,00:00:00,0.0,0.0
10,2023-07-07,01:00:00,0.0,0.0
10,2023-07-07,02:00:00,0.0,0.0
10,2023-07-07,03:00:00,0.0,0.0
10,2023-07-07,04:00:00,0.0,0.0
10,2023-07-07,05:00:00,0.0,0.0
10,2023-07-07,06:00:00,0.0,0.0
10,2023-07-07,07:00:00,0.0,0.0
10,2023-07-07,08:00:00,0.0,0.0
10,2023-07-07,09:00:00,14.0,1041.89
10,2023-07-07,10:00:00,30.0,1979.2
10,2023-07-07,11:00:00,26.0,1804.57
10,2023-07-07,12:00:00,34.0,2567.01
10,2023-07-07,13:00:00,49.0,3630.4
10,2023-07-07,14:00:00,48.0,3077.51
10,2023-07-07,15:00:00,40.0,2648.01
10,2023-07-07,16:00:00,34.0,2462.14
10,2023-07-07,17:00:00,63.0,3730.58
10,2023-07-07,18:00:00,44.0,2925.39
10,2023-07-07,19:00:00,37.0,2333.33
10,2023-07-07,20:00:00,0.0,0.0
10,2023-07-07,21:00:00,0.0,0.0
10,2023-07-07,22:00:00,0.0,0.0
10,2023-07-07,23:00:00,0.0,0.0
1,2023-07-10,00:00:00,0.0,0.0
1,2023-07-10,01:00:00,0.0,0.0
1,2023-07-10,02:00:00,0.0,0.0
1,2023-07-10,03h00,0.0,0.0
1,2023-07-10,04:00:00,0.0,0.0
1,2023-07-10,05:00:00,0.0,0.0
1,2023-07-10,06:00:00,0.0,0.0
1,2023-07-10,07:00:00,0.0,0.0
1,2023-07-10,08:00:00,0.0,0.0
1,2023-07-10,09:00:00,44.0,3243.97
1,2023-07-10,10:00:00,78.0,5118.39
1,2023-07-10,11:00:00,86.0,5626.07
1,2023-07-10,12:00:00,127.0,7992.24
1,2023-07-10,13:00:00,177.0,11920.8
1,2023-07-10,14:00:00,85.0,5116.03
1,2023-07-10,15:00:00,95.0,6449.46
1,2023-07-10,16:00:00,71.0,4321.77
1,2023-07-10,17:00:00,177.0,11562.36
1,2023-07-10,18:00:00,148.0,9493.28
1,2023-07-10,19:00:00,130.0,8811.07
1,2023-07-10,20:00:00,0.0,0.0
1,2023-07-10,21:00:00,0.0,0.0
1,10/07/2023,22:00:00,0.0,0.0
1,2023-07-10,23:00:00,0.0,0.0
2,2023-07-10,00:00:00,0.0,0.0
2,2023-07-10,01:00:00,0.0,0.0
2,2023-07-10,02:00:00,0.0,0.0
2,2023-07-10,03:00:00,0.0,0.0
2,2023-07-10,04:00:00,0.0,0.0
2,2023-07-10,05:00:00,0.0,0.0
2,2023-07-10,06:00:00,0.0,0.0
2,2023-07-10,07:00:00,0.0,0.0
2,2023-07-10,08:00:00,0.0,0.0
2,2023-07-10,09:00:00,26.0,1506.68
2,2023-07-10,10:00:00,56.0,3578.68
2,2023-07-10,11:00:00,90.0,5455.32
2,2023-07-10,12:00:00,56.0,3875.91
2,2023-07-10,13:00:00,87.0,5880.58
2,2023-07-10,14:00:00,50.0,3202.65
2,2023-07-10,15:00:00,91.0,5405.54
2,2023-07-10,16:00:00,60.0,3522.52
2,2023-07-10,17:00:00,78.0,4916.19
2,2023-07-10,18:00:00,117.0,7853.95
2,2023-07-10,19:00:00,94.0,6196.5
2,2023-07-10,20:00:00,0.0,0.0
2,2023-07-10,21:00:00,0.0,0.0
2,2023-07-10,22:00:00,0.0,0.0
2,2023-07-10,23:00:00,0.0,0.0
3,2023-07-10,00:00:00,0.0,0.0
3,2023-07-10,01:00:00,0.0,0.0
3,2023-07-10,02:00:00,0.0,0.0
3,2023-07-10,03:00:00,0.0,0.0
3,2023-07-10,04:00:00,0.0,0.0
3,2023-07-10,05:00:00,0.0,0.0
3,2023-07-10,06:00:00,0.0,0.0
3,2023-07-10,07:00:00,0.0,0.0
3,2023-07-10,08:00:00,0.0,0.0
3,2023-07-10,09:00:00,32.0,2269.81
3,2023-07-10,10:00:00,49.0,2571.87
3,2023-07-10,11:00:00,65.0,
3,2023-07-10,12:00:00,97.0,6188.67
3,2023-07-10,13:00:00,,8910.53
3,2023-07-10,14:00:00,84.0,5378.6
3,2023-07-10,15:00:00,92.0,6140.37
3,2023-07-10,16:00:00,54.0,3477.89
3,2023-07-10,17:00:00,116.0,8251.14
3,2023-07-10,18:00:00,99.0,6223.01
3,2023-07-10,19:00:00,107.0,6794.78
3,2023-07-10,20:00:00,0.0,0.0
3,2023-07-10,21:00:00,0.0,0.0
3,2023-07-10,22:00:00,0.0,0.0
3,2023-07-10,23:00:00,0.0,0.0
4,2023-07-10,00:00:00,0.0,0.0
4,2023-07-10,01:00:00,0.0,0.0
4,2023-07-10,02:00:00,0.0,0.0
4,2023-07-10,03:00:00,0.0,0.0
4,2023-07-10,04:00:00,0.0,0.0
4,2023-07-10,05:00:00,0.0,0.0
4,2023-07-10,06:00:00,0.0,0.0
4,2023-07-10,07:00:00,0.0,0.0
4,2023-07-10,08:00:00,0.0,-100.0
4,2023-07-10,09:00:00,30.0,2105.85
4,2023-07-10,10:00:00,52.0,3531.13
4,2023-07-10,11:00:00,61.0,4328.96
4,2023-07-10,12:00:00,50.0,3366.33
4,2023-07-10,13:00:00,91.0,6245.15
4,2023-07-10,14:00:00,62.0,3575.17
4,2023-07-10,15:00:00,58.0,3815.23
4,2023-07-10,16:00:00,40.0,2760.49
4,2023-07-10,17:00:00,82.0,5556.8
4,2023-07-10,18:00:00,83.0,5408.45
4,2023-07-10,19:00:00,41.0,2786.75
4,2023-07-10,20:00:00,0.0,0.0
4,2023-07-10,21:00:00,0.0,0.0
4,2023-07-10,22:00:00,0.0,0.0
4,2023-07-10,23:00:00,0.0,0.0
5,2023-07-10,00:00:00,0.0,0.0
5,2023-07-10,0100,0.0,0.0
5,2023-07-10,02:00:00,0.0,0.0
5,2023-07-10,03:00:00,0.0,0.0
5,2023-07-10,04:00:00,0.0,0.0
5,2023-07-10,05:00:00,0.0,0.0
5,2023-07-10,06:00:00,0.0,0.0
5,2023-07-10,07:00:00,0.0,0.0
5,2023-07-10,08:00:00,0.0,0.0
5,2023-07-10,09:00:00,18.0,998.99
5,2023-07-10,10:00:00,47.0,2969.32
5,2023-07-10,11:00:00,31.0,1813.78
5,2023-07-10,12:00:00,55.0,3585.27
5,2023-07-10,13:00:00,69.0,4525.9
5,2023-07-10,14:00:00,43.0,2751.53
5,2023-07-10,15:00:00,46.0,2533.95
5,2023-07-10,16:00:00,53.0,3516.81
5,2023-07-10,17:00:00,69.0,4044.2
5,2023-07-10,18:00:00,62.0,3827.9
5,2023-07-10,19:00:00,52.0,3216.53
5,2023-07-10,20:00:00,0.0,0.0
5,2023-07-10,21:00:00,0.0,0.0
5,2023-07-10,22:00:00,0.0,0.0
5,2023-07-10,23:00:00,0.0,0.0
6,2023-07-10,00:00:00,0.0,0.0
6,2023-07-10,01:00:00,0.0,0.0
6,2023-07-10,02:00:00,0.0,0.0
6,2023-07-10,03:00:00,0.0,0.0
6,2023-07-10,04:00:00,0.0,0.0
6,2023-07-10,05:00:00,0.0,0.0
6,2023-07-10,06:00:00,0.0,0.0
6,2023-07-10,07:00:00,0.0,0.0
6,2023-07-10,08:00:00,0.0,0.0
6,2023-07-10,09:00:00,13.0,1149.45
6,2023-07-10,10:00:00,17.0,1220.81
6,2023-07-10,11:00:00,34.0,2744.48
6,2023-07-10,12:00:00,45.0,2742.39
6,2023-07-10,13:00:00,57.0,3652.01
6,2023-07-10,14:00:00,30.0,1741.71
6,2023-07-10,15:00:00,37.0,2331.93
6,2023-07-10,16:00:00,44.0,2842.45
6,2023-07-10,17:00:00,49.0,3671.26
6,2023-07-10,18:00:00,69.0,4326.52
6,2023-07-10,19:00:00,33.0,2092.86
6,2023-07-10,20:00:00,0.0,0.0
6,2023-07-10,21:00:00,0.0,0.0
6,2023-07-10,2200,0.0,0.0
6,2023-07-10,23:00:00,0.0,0.0
7,10/07/2023,00:00:00,0.0,0.0
7,2023-07-10,01:00:00,0.0,0.0
7,2023-07-10,02:00:00,0.0,0.0
7,2023-07-10,03:00:00,0.0,0.0
7,2023-07-10,04:00:00,0.0,0.0
7,2023-07-10,05:00:00,0.0,0.0
7,2023-07-10,06:00:00,0.0,0.0
7,2023-07-10,07:00:00,0.0,0.0
7,2023-07-10,08:00:00,0.0,0.0
7,2023-07-10,09:00:00,30.0,1906.53
7,2023-07-10,10:00:00,55.0,3822.8
7,2023-07-10,11:00:00,62.0,3985.48
7,2023-07-10,12:00:00,74.0,4924.83
7,2023-07-10,13:00:00,104.0,6763.28
7,2023-07-10,14:00:00,50.0,3677.92
7,2023-07-10,15:00:00,37.0,2420.75
7,2023-07-10,16:00:00,74.0,4510.73
7,2023-07-10,17:00:00,69.0,4251.95
7,2023-07-10,18:00:00,84.0,5652.44
7,2023-07-10,19:00:00,74.0,5225.19
7,2023-07-10,20:00:00,0.0,0.0
7,2023-07-10,21:00:00,0.0,0.0
7,2023-07-10,22:00:00,0.0,0.0
7,2023-07-10,23:00:00,0.0,0.0
8,2023-07-10,00:00:00,0.0,0.0
8,2023-07-10,01:00:00,0.0,0.0
8,2023-07-10,02:00:00,0.0,0.0
8,2023-07-10,03:00:00,0.0,0.0
8,2023-07-10,04:00:00,0.0,0.0
8,2023-07-10,05:00:00,0.0,0.0
8,2023-07-10,06:00:00,0.0,0.0
8,2023-07-10,07:00:00,0.0,0.0
8,2023-07-10,08:00:00,0.0,0.0
8,2023-07-10,09:00:00,14.0,885.55
8,2023-07-10,10:00:00,36.0,2165.92
8,2023-07-10,11:00:00,32.0,2170.93
8,2023-07-10,12:00:00,27.0,1942.86
8,2023-07-10,13:00:00,37.0,2547.37
8,2023-07-10,14:00:00,38.0,2378.34
8,2023-07-10,15:00:00,40.0,2367.38
8,2023-07-10,16:00:00,39.0,2711.65
8,2023-07-10,17:00:00,40.0,2497.54
8,2023-07-10,18:00:00,77.0,5447.33
8,2023-07-10,19:00:00,32.0,2263.89
8,2023-07-10,20:00:00,0.0,0.0
8,2023-07-10,21:00:00,0.0,0.0
8,2023-07-10,22:00:00,0.0,0.0
8,2023-07-10,23:00:00,0.0,0.0
9,2023/07/10,00:00:00,0.0,0.0
9,2023-07-10,01:00:00,0.0,0.0
9,2023-07-10,02:00:00,0.0,0.0
9,2023-07-10,03:00:00,0.0,0.0
898,2023-07-10,04:00:00,0.0,0.0
9,2023-07-10,05:00:00,0.0,0.0
9,2023-07-10,06:00:00,0.0,-100.0
9,2023-07-10,07:00:00,0.0,0.0
9,2023-07-10,08:00:00,0.0,0.0
9,2023-07-10,09:00:00,14.0,926.91
9,2023-07-10,10:00:00,39.0,2558.35
9,2023-07-10,11:00:00,30.0,1934.94
9,2023-07-10,12:00:00,34.0,2173.88
9,2023-07-10,13:00:00,51.0,3518.18
9,2023-07-10,14:00:00,39.0,2364.65
9,2023-07-10,15:00:00,26.0,1597.2
9,2023-07-10,16:00:00,31.0,2081.11
9,2023/07/10,17:00:00,92.0,6169.36
9,2023-07-10,18:00:00,53.0,3340.84
9,2023-07-10,19:00:00,38.0,2746.18
9,2023-07-10,20:00:00,0.0,0.0
9,2023-07-10,21:00:00,0.0,0.0
9,2023-07-10,22:00:00,0.0,0.0
9,2023-07-10,23:00:00,0.0,0.0
10,2023-07-10,00:00:00,0.0,0.0
10,2023-07-10,01:00:00,0.0,0.0
10,2023-07-10,02:00:00,0.0,0.0
10,2023-07-10,03:00:00,0.0,0.0
10,2023-07-10,04:00:00,0.0,0.0
10,2023-07-10,05:00:00,0.0,0.0
10,2023-07-10,06:00:00,0.0,0.0
10,2023-07-10,07:00:00,0.0,0.0
,2023-07-10,08:00:00,0.0,0.0
10,2023-07-10,09:00:00,11.0,799.27
10,2023-07-10,10:00:00,22.0,1247.93
10,2023-07-10,11:00:00,30.0,1896.74
10,2023-07-10,12:00:00,20.0,1239.41
10,2023-07-10,13:00:00,44.0,2950.58
10,2023-07-10,14:00:00,16.0,925.11
10,2023-07-10,15:00:00,30.0,1908.47
10,2023-07-10,16:00:00,24.0,1397.87
10,2023-07-10,17:00:00,50.0,3162.82
10,2023-07-10,18:00:00,34.0,2328.41
10,2023-07-10,19:00:00,20.0,1325.75
10,2023-07-10,20:00:00,0.0,0.0
10,2023-07-10,21:00:00,0.0,0.0
10,2023-07-10,22:00:00,0.0,0.0
10,2023-07-10,23:00:00,0.0,0.0
1,2023-07-11,00:00:00,0.0,0.0
1,2023-07-11,01:00:00,0.0,0.0
1,2023-07-11,02:00:00,0.0,0.0
1,2023-07-11,03:00:00,0.0,0.0
1,2023-07-11,04:00:00,0.0,0.0
1,2023-07-11,05:00:00,0.0,0.0
1,2023-07-11,06:00:00,0.0,0.0
1,2023-07-11,07:00:00,0.0,0.0
1,2023-07-11,08:00:00,0.0,0.0
1,2023-07-11,09:00:00,69.0,4347.25
1,2023-07-11,10:00:00,67.0,5031.39
1,2023-07-11,11:00:00,110.0,6772.33
1,2023-07-11,12:00:00,98.0,6185.27
1,2023-07-11,13:00:00,196.0,12824.04
1,2023-07-11,14:00:00,120.0,7690.18
1,2023-07-11,15:00:00,144.0,9023.54
1,2023-07-11,16:00:00,83.0,5059.19
1,2023-07-11,17:00:00,232.0,15249.27
1,2023-07-11,18:00:00,193.0,12267.83
1,2023-07-11,19:00:00,134.0,9157.06
1,2023-07-11,20:00:00,0.0,0.0
1,2023-07-11,21:00:00,0.0,0.0
1,2023-07-11,22:00:00,0.0,0.0
1,2023-07-11,23:00:00,0.0,0.0
2,2023-07-11,00:00:00,0.0,0.0
2,2023-07-11,01:00:00,0.0,0.0
2,2023-07-11,02:00:00,0.0,0.0
2,2023-07-11,03:00:00,0.0,0.0
2,2023-07-11,04:00:00,0.0,0.0
2,2023-07-11,05:00:00,0.0,0.0
2,2023-07-11,06:00:00,0.0,0.0
2,2023-07-11,07:00:00,0.0,0.0
2,2023-07-11,08:00:00,9999.0,0.0
2,2023-07-11,09:00:00,46.0,2680.25
2,2023-07-11,10:00:00,102.0,6737.4
2,2023-07-11,11:00:00,65.0,3532.84
2,2023-07-11,12:00:00,127.0,7576.81
2,2023-07-11,13:00:00,110.0,6641.87
2,2023-07-11,14:00:00,75.0,4984.08
2,2023-07-11,15:00:00,78.0,5500.5
2,2023-07-11,16:00:00,94.0,5693.05
2,2023-07-11,17:00:00,,6916.73
2,2023-07-11,18:00:00,87.0,5589.69
2,2023-07-11,19:00:00,82.0,4715.13
2,2023-07-11,20:00:00,0.0,0.0
2,2023-07-11,21:00:00,0.0,0.0
2,2023-07-11,22:00:00,0.0,0.0
2,2023-07-11,23:00:00,0.0,0.0
3,2023-07-11,00:00:00,0.0,0.0
3,2023-07-11,01:00:00,0.0,0.0
3,2023-07-11,02:00:00,0.0,0.0
3,2023-07-11,03h00,0.0,0.0
3,2023-07-11,04:00:00,0.0,0.0
3,2023-07-11,05:00:00,0.0,0.0
3,2023-07-11,06:00:00,0.0,0.0
3,2023-07-11,07:00:00,0.0,0.0
3,2023-07-11,08:00:00,0.0,0.0
3,2023-07-11,09:00:00,31.0,2043.56
3,2023-07-11,10:00:00,79.0,5524.13
3,2023-07-11,11:00:00,76.0,4585.67
3,2023-07-11,12:00:00,88.0,5612.11
3,2023-07-11,13:00:00,102.0,6181.58
3,2023-07-11,14:00:00,64.0,3875.26
3,2023-07-11,15:00:00,98.0,6777.74
3,2023-07-11,16:00:00,94.0,5837.97
3,2023-07-11,17:00:00,166.0,10591.05
3,2023-07-11,18:00:00,176.0,11469.13
3,2023-07-11,19:00:00,78.0,4977.85
3,2023-07-11,20:00:00,0.0,0.0
3,2023-07-11,21:00:00,0.0,0.0
3,2023-07-11,22:00:00,0.0,0.0
3,2023-07-11,23:00:00,0.0,0.0
4,2023-07-11,00:00:00,0.0,0.0
4,2023-07-11,01:00:00,0.0,0.0
4,2023-07-11,02:00:00,0.0,0.0
4,2023-07-11,03:00:00,0.0,0.0
4,2023-07-11,04:00:00,0.0,0.0
4,2023-07-11,05:00:00,0.0,0.0
4,2023-07-11,06:00:00,0.0,0.0
4,2023-07-11,07:00:00,0.0,0.0
4,2023-07-11,08:00:00,0.0,0.0
4,2023-07-11,09:00:00,42.0,2729.15
4,2023-07-11,10:00:00,43.0,2486.36
4,2023-07-11,11:00:00,85.0,5912.06
4,2023-07-11,12:00:00,73.0,4724.3
4,2023-07-11,13:00:00,9999.0,6157.78
4,2023-07-11,14:00:00,49.0,2840.73
4,2023-07-11,1500,68.0,4141.73
4,2023-07-11,16:00:00,76.0,5145.25
4,2023-07-11,17:00:00,103.0,6485.64
4,2023-07-11,18:00:00,122.0,8340.33
4,2023-07-11,19:00:00,84.0,5538.43
4,2023-07-11,20:00:00,0.0,0.0
4,2023-07-11,21:00:00,0.0,0.0
4,2023-07-11,22:00:00,0.0,0.0
4,2023-07-11,23:00:00,0.0,0.0
5,2023-07-11,00:00:00,0.0,0.0
5,2023-07-11,01:00:00,0.0,0.0
5,2023-07-11,02:00:00,0.0,0.0
5,2023-07-11,03:00:00,0.0,0.0
5,2023-07-11,04:00:00,0.0,0.0
5,2023-07-11,05:00:00,0.0,0.0
5,2023-07-11,06:00:00,0.0,0.0
5,2023-07-11,07:00:00,0.0,0.0
5,2023-07-11,08:00:00,0.0,0.0
5,2023-07-11,09:00:00,20.0,1168.09
5,2023-07-11,10:00:00,26.0,1665.88
5,2023-07-11,11:00:00,67.0,4390.17
5,2023-07-11,12:00:00,72.0,4879.32
5,2023-07-11,13:00:00,59.0,3706.8
5,2023-07-11,14:00:00,52.0,3349.52
5,2023-07-11,15:00:00,57.0,3519.67
5,2023-07-11,16:00:00,50.0,3296.44
898,2023-07-11,17:00:00,85.0,5760.71
5,2023-07-11,18:00:00,74.0,4804.3
5,2023-07-11,19:00:00,47.0,3262.57
5,2023-07-11,20:00:00,0.0,0.0
5,2023-07-11,21:00:00,0.0,0.0
5,2023-07-11,22:00:00,0.0,0.0
5,2023-07-11,23:00:00,0.0,0.0
6,2023-07-11,00:00:00,0.0,0.0
6,2023-07-11,01:00:00,0.0,0.0
6,2023-07-11,02:00:00,0.0,0.0
6,2023-07-11,03:00:00,0.0,999999.99
6,2023-07-11,04:00:00,,0.0
6,2023-07-11,05:00:00,0.0,0.0
6,2023-07-11,06:00:00,0.0,0.0
6,2023-07-11,07:00:00,0.0,0.0
6,2023-07-11,08:00:00,0.0,0.0
6,2023-07-11,09:00:00,21.0,1269.37
6,2023-07-11,10:00:00,25.0,1360.59
6,2023-07-11,11:00:00,44.0,2809.42
6,2023-07-11,12:00:00,56.0,3906.39
6,2023-07-11,13:00:00,-5.0,4290.63
6,2023-07-11,14:00:00,57.0,3744.01
6,2023-07-11,15:00:00,42.0,2781.75
6,2023-07-11,16:00:00,55.0,3337.63
6,2023-07-11,17:00:00,68.0,4675.86
6,2023-07-11,18:00:00,46.0,3024.2
6,2023-07-11,19:00:00,37.0,2498.18
6,2023-07-11,20:00:00,0.0,0.0
6,2023-07-11,21:00:00,0.0,0.0
6,2023-07-11,22:00:00,0.0,0.0
6,2023-07-11,23:00:00,0.0,0.0
7,2023-07-11,00:00:00,0.0,0.0
7,2023-07-11,01:00:00,0.0,0.0
7,2023-07-11,02:00:00,0.0,0.0
7,2023-07-11,03:00:00,0.0,0.0
7,2023-07-11,04:00:00,0.0,0.0
7,2023-07-11,05:00:00,0.0,0.0
7,2023-07-11,06:00:00,0.0,0.0
7,2023-07-11,0700,0.0,0.0
7,2023-07-11,08:00:00,0.0,0.0
7,2023-07-11,09:00:00,34.0,2113.45
7,2023-07-11,10:00:00,45.0,3079.34
7,2023-07-11,11:00:00,37.0,2204.32
7,2023-07-11,12:00:00,59.0,3441.37
7,2023-07-11,13:00:00,72.0,4809.35
7,2023-07-11,14:00:00,78.0,5327.46
7,2023-07-11,15:00:00,67.0,4213.81
7,2023-07-11,16:00:00,77.0,4891.32
7,2023-07-11,17:00:00,,8811.06
7,2023-07-11,18:00:00,131.0,8205.79
7,2023-07-11,19:00:00,83.0,5745.34
7,2023-07-11,20:00:00,0.0,0.0
7,2023-07-11,21:00:00,0.0,0.0
7,2023-07-11,22:00:00,0.0,0.0
7,2023-07-11,23:00:00,0.0,0.0
8,2023-07-11,00:00:00,0.0,0.0
8,2023-07-11,01:00:00,0.0,0.0
8,2023-07-11,02:00:00,0.0,0.0
8,2023-07-11,03:00:00,0.0,0.0
8,2023-07-11,04:00:00,0.0,0.0
8,2023-07-11,05:00:00,0.0,0.0
8,2023-07-11,06:00:00,0.0,0.0
8,2023-07-11,07:00:00,0.0,0.0
8,2023-07-11,08:00:00,0.0,0.0
8,2023-07-11,09:00:00,22.0,1254.42
8,2023-07-11,10:00:00,30.0,1955.76
941,2023-07-11,11:00:00,36.0,2367.7
8,2023-07-11,12:00:00,56.0,3860.03
8,2023-07-11,13:00:00,80.0,5855.91
8,2023-07-11,14:00:00,38.0,2602.54
8,2023-07-11,15:00:00,54.0,3694.99
8,2023-07-11,16:00:00,47.0,3358.04
8,2023-07-11,17:00:00,74.0,4880.69
8,2023-07-11,18:00:00,75.0,4595.14
8,2023-07-11,19:00:00,50.0,2865.58
8,2023-07-11,20:00:00,0.0,0.0
8,2023-07-11,21:00:00,0.0,0.0
8,2023-07-11,22:00:00,0.0,0.0
8,2023-07-11,23:00:00,0.0,0.0
9,2023-07-11,00:00:00,0.0,0.0
9,2023-07-11,01:00:00,0.0,0.0
9,2023-07-11,02:00:00,0.0,0.0
9,2023-07-11,03:00:00,0.0,0.0
9,2023-07-11,04:00:00,0.0,0.0
9,2023-07-11,05:00:00,0.0,0.0
9,2023-07-11,06:00:00,0.0,0.0
9,2023-07-11,07:00:00,0.0,0.0
9,2023-07-11,08:00:00,0.0,0.0
9,2023-07-11,09:00:00,31.0,1940.64
9,2023-07-11,10:00:00,40.0,2542.93
9,2023-07-11,11:00:00,71.0,4132.92
9,2023/07/11,12:00:00,54.0,3329.09
9,2023-07-11,13:00:00,96.0,6259.0
9,2023-07-11,14:00:00,40.0,2490.16
9,2023-07-11,15:00:00,62.0,4073.88
9,2023-07-11,16:00:00,52.0,3727.89
9,2023-07-11,17:00:00,72.0,4904.21
9,2023-07-11,18:00:00,81.0,5076.24
9,2023-07-11,19:00:00,87.0,5767.74
9,2023-07-11,20:00:00,0.0,0.0
9,2023-07-11,21:00:00,0.0,0.0
9,2023-07-11,22:00:00,0.0,0.0
9,2023-07-11,23:00:00,0.0,0.0
10,2023-07-11,00:00:00,0.0,0.0
10,2023-07-11,01:00:00,0.0,0.0
10,2023-07-11,02:00:00,0.0,0.0
10,2023-07-11,03:00:00,0.0,0.0
10,2023-07-11,04:00:00,0.0,0.0
10,2023-07-11,05:00:00,0.0,0.0
10,2023-07-11,06:00:00,0.0,
10,2023-07-11,07:00:00,0.0,0.0
10,2023-07-11,08:00:00,0.0,0.0
10,2023-07-11,09:00:00,9.0,438.9
10,2023-07-11,10:00:00,36.0,2321.81
10,2023-07-11,11:00:00,35.0,2077.12
10,2023-07-11,12:00:00,33.0,2054.71
10,2023-07-11,13:00:00,30.0,1812.82
10,2023-07-11,14:00:00,29.0,1714.65
10,2023-07-11,15:00:00,29.0,1618.32
10,2023-07-11,16:00:00,20.0,1384.07
10,2023-07-11,17:00:00,43.0,3153.35
10,2023-07-11,18:00:00,39.0,2712.43
10,2023-07-11,19:00:00,26.0,1696.62
10,2023-07-11,20:00:00,0.0,0.0
